date,rain_mm,district,state
2018-01-28,0.0,Cuttack,Odisha
2018-01-29,0.0,Cuttack,Odisha
2018-01-30,0.0,Cuttack,Odisha
2018-01-31,0.0,Cuttack,Odisha
2018-02-01,0.0,Cuttack,Odisha
2018-02-02,0.0,Cuttack,Odisha
2018-02-03,0.0,Cuttack,Odisha
2018-02-04,0.0,Cuttack,Odisha
2018-02-05,0.0,Cuttack,Odisha
2018-02-06,0.0,Cuttack,Odisha
2018-02-07,0.0,Cuttack,Odisha
2018-02-08,0.0,Cuttack,Odisha
2018-02-09,0.0,Cuttack,Odisha
2018-02-10,0.0,Cuttack,Odisha
2018-02-11,0.0,Cuttack,Odisha
2018-02-12,0.0,Cuttack,Odisha
2018-02-13,0.0,Cuttack,Odisha
2018-02-14,0.0,Cuttack,Odisha
2018-02-15,0.0,Cuttack,Odisha
2018-02-16,0.0,Cuttack,Odisha
2018-02-17,0.0,Cuttack,Odisha
2018-02-18,0.0,Cuttack,Odisha
2018-02-19,0.0,Cuttack,Odisha
2018-02-20,0.0,Cuttack,Odisha
2018-02-21,0.0,Cuttack,Odisha
2018-02-22,0.0,Cuttack,Odisha
2018-02-23,0.0,Cuttack,Odisha
2018-02-24,0.0,Cuttack,Odisha
2018-02-25,0.0,Cuttack,Odisha
2018-02-26,0.0,Cuttack,Odisha
2018-02-27,0.0,Cuttack,Odisha
2018-02-28,0.0,Cuttack,Odisha
2018-03-01,0.0,Cuttack,Odisha
2018-03-02,0.0,Cuttack,Odisha
2018-03-03,0.0,Cuttack,Odisha
2018-03-04,0.0,Cuttack,Odisha
2018-03-05,0.0,Cuttack,Odisha
2018-03-06,0.0,Cuttack,Odisha
2018-03-07,0.0,Cuttack,Odisha
2018-03-08,0.0,Cuttack,Odisha
2018-03-09,0.0,Cuttack,Odisha
2018-03-10,0.0,Cuttack,Odisha
2018-03-11,0.0,Cuttack,Odisha
2018-03-12,0.0,Cuttack,Odisha
2018-03-13,0.0,Cuttack,Odisha
2018-03-14,0.0,Cuttack,Odisha
2018-03-15,0.0,Cuttack,Odisha
2018-03-16,0.0,Cuttack,Odisha
2018-03-17,0.149787038564682,Cuttack,Odisha
2018-03-18,0.0,Cuttack,Odisha
2018-03-19,0.0,Cuttack,Odisha
2018-03-20,0.0,Cuttack,Odisha
2018-03-21,0.0,Cuttack,Odisha
2018-03-22,0.0,Cuttack,Odisha
2018-03-23,0.0,Cuttack,Odisha
2018-03-24,0.0,Cuttack,Odisha
2018-03-25,0.16504868865013123,Cuttack,Odisha
2018-03-26,0.0,Cuttack,Odisha
2018-03-27,0.0,Cuttack,Odisha
2018-03-28,0.0,Cuttack,Odisha
2018-03-29,0.0,Cuttack,Odisha
2018-03-30,0.0,Cuttack,Odisha
2018-03-31,0.0,Cuttack,Odisha
2018-04-01,4.419637203216553,Cuttack,Odisha
2018-04-02,11.430988311767578,Cuttack,Odisha
2018-04-03,0.0,Cuttack,Odisha
2018-04-04,0.20172618329524994,Cuttack,Odisha
2018-04-05,11.019330978393555,Cuttack,Odisha
2018-04-06,1.3020508289337158,Cuttack,Odisha
2018-04-07,0.8732773661613464,Cuttack,Odisha
2018-04-08,9.973119735717773,Cuttack,Odisha
2018-04-09,0.0,Cuttack,Odisha
2018-04-10,2.9436776638031006,Cuttack,Odisha
2018-04-11,0.5318235754966736,Cuttack,Odisha
2018-04-12,0.0,Cuttack,Odisha
2018-04-13,2.0372626781463623,Cuttack,Odisha
2018-04-14,0.0,Cuttack,Odisha
2018-04-15,4.2516350746154785,Cuttack,Odisha
2018-04-16,0.0,Cuttack,Odisha
2018-04-17,0.0,Cuttack,Odisha
2018-04-18,0.2781582176685333,Cuttack,Odisha
2018-04-19,1.0636471509933472,Cuttack,Odisha
2018-04-20,0.0,Cuttack,Odisha
2018-04-21,0.0,Cuttack,Odisha
2018-04-22,0.0,Cuttack,Odisha
2018-04-23,0.0,Cuttack,Odisha
2018-04-24,3.4445338249206543,Cuttack,Odisha
2018-04-25,0.0,Cuttack,Odisha
2018-04-26,0.0,Cuttack,Odisha
2018-04-27,0.788565993309021,Cuttack,Odisha
2018-04-28,0.11003246158361435,Cuttack,Odisha
2018-04-29,4.481645584106445,Cuttack,Odisha
2018-04-30,0.15329192578792572,Cuttack,Odisha
2018-05-01,41.675018310546875,Cuttack,Odisha
2018-05-02,0.0,Cuttack,Odisha
2018-05-03,4.2036967277526855,Cuttack,Odisha
2018-05-04,0.14670996367931366,Cuttack,Odisha
2018-05-05,0.0,Cuttack,Odisha
2018-05-06,0.0,Cuttack,Odisha
2018-05-07,0.0,Cuttack,Odisha
2018-05-08,0.0,Cuttack,Odisha
2018-05-09,0.0,Cuttack,Odisha
2018-05-10,0.0,Cuttack,Odisha
2018-05-11,0.20172618329524994,Cuttack,Odisha
2018-05-12,0.0,Cuttack,Odisha
2018-05-13,23.648603439331055,Cuttack,Odisha
2018-05-14,0.8985984325408936,Cuttack,Odisha
2018-05-15,26.28980255126953,Cuttack,Odisha
2018-05-16,0.0,Cuttack,Odisha
2018-05-17,42.932830810546875,Cuttack,Odisha
2018-05-18,0.0,Cuttack,Odisha
2018-05-19,0.38511359691619873,Cuttack,Odisha
2018-05-20,0.0,Cuttack,Odisha
2018-05-21,3.8944625854492188,Cuttack,Odisha
2018-05-22,0.0,Cuttack,Odisha
2018-05-23,1.9072293043136597,Cuttack,Odisha
2018-05-24,58.90237808227539,Cuttack,Odisha
2018-05-25,0.0,Cuttack,Odisha
2018-05-26,0.0,Cuttack,Odisha
2018-05-27,0.0,Cuttack,Odisha
2018-05-28,0.0,Cuttack,Odisha
2018-05-29,0.0,Cuttack,Odisha
2018-05-30,0.0,Cuttack,Odisha
2018-05-31,0.37446755170822144,Cuttack,Odisha
2018-06-01,0.0,Cuttack,Odisha
2018-06-02,1.1920183897018433,Cuttack,Odisha
2018-06-03,0.0,Cuttack,Odisha
2018-06-04,0.149787038564682,Cuttack,Odisha
2018-06-05,0.0,Cuttack,Odisha
2018-06-06,1.2423388957977295,Cuttack,Odisha
2018-06-07,0.2268953174352646,Cuttack,Odisha
2018-06-08,0.0,Cuttack,Odisha
2018-06-09,6.339316368103027,Cuttack,Odisha
2018-06-10,0.51348477602005,Cuttack,Odisha
2018-06-11,6.1012187004089355,Cuttack,Odisha
2018-06-12,0.131259024143219,Cuttack,Odisha
2018-06-13,9.530628204345703,Cuttack,Odisha
2018-06-14,0.0,Cuttack,Odisha
2018-06-15,0.0,Cuttack,Odisha
2018-06-16,0.0,Cuttack,Odisha
2018-06-17,0.0,Cuttack,Odisha
2018-06-18,0.0,Cuttack,Odisha
2018-06-19,0.0,Cuttack,Odisha
2018-06-20,16.925933837890625,Cuttack,Odisha
2018-06-21,0.0,Cuttack,Odisha
2018-06-22,35.484806060791016,Cuttack,Odisha
2018-06-23,9.286794662475586,Cuttack,Odisha
2018-06-24,12.852851867675781,Cuttack,Odisha
2018-06-25,2.2835583686828613,Cuttack,Odisha
2018-06-26,13.729146003723145,Cuttack,Odisha
2018-06-27,18.948814392089844,Cuttack,Odisha
2018-06-28,51.94453811645508,Cuttack,Odisha
2018-06-29,6.269260883331299,Cuttack,Odisha
2018-06-30,0.0,Cuttack,Odisha
2018-07-01,14.928074836730957,Cuttack,Odisha
2018-07-02,5.5971360206604,Cuttack,Odisha
2018-07-03,2.060743808746338,Cuttack,Odisha
2018-07-04,0.149787038564682,Cuttack,Odisha
2018-07-05,1.5749235153198242,Cuttack,Odisha
2018-07-06,1.1553407907485962,Cuttack,Odisha
2018-07-07,20.124834060668945,Cuttack,Odisha
2018-07-08,13.820093154907227,Cuttack,Odisha
2018-07-09,0.8252434730529785,Cuttack,Odisha
2018-07-10,2.4344301223754883,Cuttack,Odisha
2018-07-11,4.08208703994751,Cuttack,Odisha
2018-07-12,4.598047256469727,Cuttack,Odisha
2018-07-13,1.8089053630828857,Cuttack,Odisha
2018-07-14,20.809099197387695,Cuttack,Odisha
2018-07-15,42.80747985839844,Cuttack,Odisha
2018-07-16,115.81527709960938,Cuttack,Odisha
2018-07-17,28.9338321685791,Cuttack,Odisha
2018-07-18,13.111939430236816,Cuttack,Odisha
2018-07-19,1.9989229440689087,Cuttack,Odisha
2018-07-20,4.515264511108398,Cuttack,Odisha
2018-07-21,184.14288330078125,Cuttack,Odisha
2018-07-22,29.532777786254883,Cuttack,Odisha
2018-07-23,3.3319919109344482,Cuttack,Odisha
2018-07-24,0.0,Cuttack,Odisha
2018-07-25,1.6496756076812744,Cuttack,Odisha
2018-07-26,10.764788627624512,Cuttack,Odisha
2018-07-27,0.9043740630149841,Cuttack,Odisha
2018-07-28,0.599148154258728,Cuttack,Odisha
2018-07-29,1.456529974937439,Cuttack,Odisha
2018-07-30,24.871992111206055,Cuttack,Odisha
2018-07-31,23.915630340576172,Cuttack,Odisha
2018-08-01,2.9217402935028076,Cuttack,Odisha
2018-08-02,0.0,Cuttack,Odisha
2018-08-03,0.4401298463344574,Cuttack,Odisha
2018-08-04,0.0,Cuttack,Odisha
2018-08-05,4.4012980461120605,Cuttack,Odisha
2018-08-06,8.145770072937012,Cuttack,Odisha
2018-08-07,153.42417907714844,Cuttack,Odisha
2018-08-08,3.6044609546661377,Cuttack,Odisha
2018-08-09,0.0,Cuttack,Odisha
2018-08-10,6.966030120849609,Cuttack,Odisha
2018-08-11,8.762540817260742,Cuttack,Odisha
2018-08-12,3.446284294128418,Cuttack,Odisha
2018-08-13,6.922502517700195,Cuttack,Odisha
2018-08-14,40.403663635253906,Cuttack,Odisha
2018-08-15,16.851591110229492,Cuttack,Odisha
2018-08-16,7.758566856384277,Cuttack,Odisha
2018-08-17,32.673011779785156,Cuttack,Odisha
2018-08-18,0.44879332184791565,Cuttack,Odisha
2018-08-19,2.166266679763794,Cuttack,Odisha
2018-08-20,12.524950981140137,Cuttack,Odisha
2018-08-21,10.262993812561035,Cuttack,Odisha
2018-08-22,3.5573196411132812,Cuttack,Odisha
2018-08-23,0.0,Cuttack,Odisha
2018-08-24,10.934453010559082,Cuttack,Odisha
2018-08-25,0.6859354376792908,Cuttack,Odisha
2018-08-26,4.853272914886475,Cuttack,Odisha
2018-08-27,9.067279815673828,Cuttack,Odisha
2018-08-28,1.944960355758667,Cuttack,Odisha
2018-08-29,1.123402714729309,Cuttack,Odisha
2018-08-30,0.5413382053375244,Cuttack,Odisha
2018-08-31,1.2018775939941406,Cuttack,Odisha
2018-09-01,63.05613708496094,Cuttack,Odisha
2018-09-02,2.8514671325683594,Cuttack,Odisha
2018-09-03,3.0899436473846436,Cuttack,Odisha
2018-09-04,0.0,Cuttack,Odisha
2018-09-05,5.838048934936523,Cuttack,Odisha
2018-09-06,91.7959213256836,Cuttack,Odisha
2018-09-07,7.176950454711914,Cuttack,Odisha
2018-09-08,0.13111773133277893,Cuttack,Odisha
2018-09-09,0.0,Cuttack,Odisha
2018-09-10,0.0,Cuttack,Odisha
2018-09-11,15.608373641967773,Cuttack,Odisha
2018-09-12,1.3249579668045044,Cuttack,Odisha
2018-09-13,0.0,Cuttack,Odisha
2018-09-14,0.0,Cuttack,Odisha
2018-09-15,4.033351898193359,Cuttack,Odisha
2018-09-16,11.487339973449707,Cuttack,Odisha
2018-09-17,1.733031988143921,Cuttack,Odisha
2018-09-18,0.0,Cuttack,Odisha
2018-09-19,0.0,Cuttack,Odisha
2018-09-20,53.82981491088867,Cuttack,Odisha
2018-09-21,54.95746994018555,Cuttack,Odisha
2018-09-22,41.96637725830078,Cuttack,Odisha
2018-09-23,5.542119979858398,Cuttack,Odisha
2018-09-24,2.246805429458618,Cuttack,Odisha
2018-09-25,0.0,Cuttack,Odisha
2018-09-26,21.419544219970703,Cuttack,Odisha
2018-09-27,1.4229767322540283,Cuttack,Odisha
2018-09-28,0.0,Cuttack,Odisha
2018-09-29,0.0,Cuttack,Odisha
2018-09-30,0.0,Cuttack,Odisha
2018-10-01,0.0,Cuttack,Odisha
2018-10-02,0.0,Cuttack,Odisha
2018-10-03,0.0,Cuttack,Odisha
2018-10-04,0.0,Cuttack,Odisha
2018-10-05,0.0,Cuttack,Odisha
2018-10-06,0.0,Cuttack,Odisha
2018-10-07,0.0,Cuttack,Odisha
2018-10-08,0.0,Cuttack,Odisha
2018-10-09,0.0,Cuttack,Odisha
2018-10-10,7.735837459564209,Cuttack,Odisha
2018-10-11,75.20145416259766,Cuttack,Odisha
2018-10-12,94.38545989990234,Cuttack,Odisha
2018-10-13,21.443071365356445,Cuttack,Odisha
2018-10-14,0.0,Cuttack,Odisha
2018-10-15,0.0,Cuttack,Odisha
2018-10-16,0.0,Cuttack,Odisha
2018-10-17,0.0,Cuttack,Odisha
2018-10-18,0.0,Cuttack,Odisha
2018-10-19,0.0,Cuttack,Odisha
2018-10-20,0.0,Cuttack,Odisha
2018-10-21,0.0,Cuttack,Odisha
2018-10-22,0.0,Cuttack,Odisha
2018-10-23,0.0,Cuttack,Odisha
2018-10-24,0.0,Cuttack,Odisha
2018-10-25,1.348083257675171,Cuttack,Odisha
2018-10-26,0.0,Cuttack,Odisha
2018-10-27,0.0,Cuttack,Odisha
2018-10-28,0.0,Cuttack,Odisha
2018-10-29,1.2731897830963135,Cuttack,Odisha
2018-10-30,0.6968722343444824,Cuttack,Odisha
2018-10-31,0.1283711940050125,Cuttack,Odisha
2018-11-01,0.0,Cuttack,Odisha
2018-11-02,0.0,Cuttack,Odisha
2018-11-03,0.0,Cuttack,Odisha
2018-11-04,0.0,Cuttack,Odisha
2018-11-05,0.0,Cuttack,Odisha
2018-11-06,0.0,Cuttack,Odisha
2018-11-07,0.0,Cuttack,Odisha
2018-11-08,0.0,Cuttack,Odisha
2018-11-09,0.0,Cuttack,Odisha
2018-11-10,0.0,Cuttack,Odisha
2018-11-11,0.0,Cuttack,Odisha
2018-11-12,0.0,Cuttack,Odisha
2018-11-13,0.0,Cuttack,Odisha
2018-11-14,0.0,Cuttack,Odisha
2018-11-15,0.0,Cuttack,Odisha
2018-11-16,0.0,Cuttack,Odisha
2018-11-17,0.0,Cuttack,Odisha
2018-11-18,0.0,Cuttack,Odisha
2018-11-19,0.0,Cuttack,Odisha
2018-11-20,0.0,Cuttack,Odisha
2018-11-21,0.0,Cuttack,Odisha
2018-11-22,0.0,Cuttack,Odisha
2018-11-23,0.0,Cuttack,Odisha
2018-11-24,0.0,Cuttack,Odisha
2018-11-25,0.0,Cuttack,Odisha
2018-11-26,0.0,Cuttack,Odisha
2018-11-27,0.0,Cuttack,Odisha
2018-11-28,0.0,Cuttack,Odisha
2018-11-29,0.0,Cuttack,Odisha
2018-11-30,0.0,Cuttack,Odisha
2018-12-01,0.0,Cuttack,Odisha
2018-12-02,0.0,Cuttack,Odisha
2018-12-03,0.0,Cuttack,Odisha
2018-12-04,0.0,Cuttack,Odisha
2018-12-05,0.0,Cuttack,Odisha
2018-12-06,0.0,Cuttack,Odisha
2018-12-07,0.0,Cuttack,Odisha
2018-12-08,0.0,Cuttack,Odisha
2018-12-09,0.0,Cuttack,Odisha
2018-12-10,0.0,Cuttack,Odisha
2018-12-11,0.0,Cuttack,Odisha
2018-12-12,0.0,Cuttack,Odisha
2018-12-13,0.0,Cuttack,Odisha
2018-12-14,0.0,Cuttack,Odisha
2018-12-15,0.0,Cuttack,Odisha
2018-12-16,0.0,Cuttack,Odisha
2018-12-17,0.11003246158361435,Cuttack,Odisha
2018-12-18,5.654011249542236,Cuttack,Odisha
2018-12-19,1.0270934104919434,Cuttack,Odisha
2018-12-20,0.0,Cuttack,Odisha
2018-12-21,0.0,Cuttack,Odisha
2018-12-22,0.0,Cuttack,Odisha
2018-12-23,0.0,Cuttack,Odisha
2018-12-24,0.0,Cuttack,Odisha
2018-12-25,0.0,Cuttack,Odisha
2018-12-26,0.0,Cuttack,Odisha
2018-12-27,0.0,Cuttack,Odisha
2018-12-28,0.0,Cuttack,Odisha
2018-12-29,0.0,Cuttack,Odisha
2018-12-30,0.0,Cuttack,Odisha
2018-12-31,0.0,Cuttack,Odisha
2019-01-01,0.0,Cuttack,Odisha
2019-01-02,0.0,Cuttack,Odisha
2019-01-03,0.0,Cuttack,Odisha
2019-01-04,0.0,Cuttack,Odisha
2019-01-05,0.0,Cuttack,Odisha
2019-01-06,0.0,Cuttack,Odisha
2019-01-07,0.0,Cuttack,Odisha
2019-01-08,0.0,Cuttack,Odisha
2019-01-09,0.0,Cuttack,Odisha
2019-01-10,0.0,Cuttack,Odisha
2019-01-11,0.0,Cuttack,Odisha
2019-01-12,0.0,Cuttack,Odisha
2019-01-13,0.0,Cuttack,Odisha
2019-01-14,0.0,Cuttack,Odisha
2019-01-15,0.0,Cuttack,Odisha
2019-01-16,0.0,Cuttack,Odisha
2019-01-17,0.0,Cuttack,Odisha
2019-01-18,0.0,Cuttack,Odisha
2019-01-19,0.0,Cuttack,Odisha
2019-01-20,0.0,Cuttack,Odisha
2019-01-21,0.0,Cuttack,Odisha
2019-01-22,0.0,Cuttack,Odisha
2019-01-23,0.0,Cuttack,Odisha
2019-01-24,0.0,Cuttack,Odisha
2019-01-25,0.0,Cuttack,Odisha
2019-01-26,0.0,Cuttack,Odisha
2019-01-27,0.0,Cuttack,Odisha
2019-01-28,0.0,Cuttack,Odisha
2019-01-29,0.0,Cuttack,Odisha
2019-01-30,0.0,Cuttack,Odisha
2019-01-31,0.0,Cuttack,Odisha
2019-02-01,0.0,Cuttack,Odisha
2019-02-02,0.0,Cuttack,Odisha
2019-02-03,0.0,Cuttack,Odisha
2019-02-04,0.0,Cuttack,Odisha
2019-02-05,0.0,Cuttack,Odisha
2019-02-06,0.0,Cuttack,Odisha
2019-02-07,0.0,Cuttack,Odisha
2019-02-08,0.0,Cuttack,Odisha
2019-02-09,0.0,Cuttack,Odisha
2019-02-10,0.0,Cuttack,Odisha
2019-02-11,0.0,Cuttack,Odisha
2019-02-12,0.0,Cuttack,Odisha
2019-02-13,0.0,Cuttack,Odisha
2019-02-14,0.0,Cuttack,Odisha
2019-02-15,0.0,Cuttack,Odisha
2019-02-16,1.3618063926696777,Cuttack,Odisha
2019-02-17,0.149787038564682,Cuttack,Odisha
2019-02-18,0.0,Cuttack,Odisha
2019-02-19,0.0,Cuttack,Odisha
2019-02-20,0.0,Cuttack,Odisha
2019-02-21,0.0,Cuttack,Odisha
2019-02-22,0.0,Cuttack,Odisha
2019-02-23,0.0,Cuttack,Odisha
2019-02-24,0.0,Cuttack,Odisha
2019-02-25,0.149787038564682,Cuttack,Odisha
2019-02-26,0.0,Cuttack,Odisha
2019-02-27,2.7874889373779297,Cuttack,Odisha
2019-02-28,17.785762786865234,Cuttack,Odisha
2019-03-01,7.601571559906006,Cuttack,Odisha
2019-03-02,0.0,Cuttack,Odisha
2019-03-03,0.0,Cuttack,Odisha
2019-03-04,0.0,Cuttack,Odisha
2019-03-05,0.149787038564682,Cuttack,Odisha
2019-03-06,0.8023795485496521,Cuttack,Odisha
2019-03-07,0.0,Cuttack,Odisha
2019-03-08,0.0,Cuttack,Odisha
2019-03-09,0.0,Cuttack,Odisha
2019-03-10,0.0,Cuttack,Odisha
2019-03-11,0.0,Cuttack,Odisha
2019-03-12,0.0,Cuttack,Odisha
2019-03-13,0.7702271938323975,Cuttack,Odisha
2019-03-14,0.0,Cuttack,Odisha
2019-03-15,0.0,Cuttack,Odisha
2019-03-16,3.729273796081543,Cuttack,Odisha
2019-03-17,0.0,Cuttack,Odisha
2019-03-18,0.0,Cuttack,Odisha
2019-03-19,0.0,Cuttack,Odisha
2019-03-20,0.0,Cuttack,Odisha
2019-03-21,0.30658385157585144,Cuttack,Odisha
2019-03-22,0.0,Cuttack,Odisha
2019-03-23,0.0,Cuttack,Odisha
2019-03-24,0.0,Cuttack,Odisha
2019-03-25,0.0,Cuttack,Odisha
2019-03-26,0.0,Cuttack,Odisha
2019-03-27,0.0,Cuttack,Odisha
2019-03-28,0.0,Cuttack,Odisha
2019-03-29,0.0,Cuttack,Odisha
2019-03-30,0.0,Cuttack,Odisha
2019-03-31,0.0,Cuttack,Odisha
2019-04-01,0.0,Cuttack,Odisha
2019-04-02,0.0,Cuttack,Odisha
2019-04-03,0.0,Cuttack,Odisha
2019-04-04,0.0,Cuttack,Odisha
2019-04-05,0.0,Cuttack,Odisha
2019-04-06,0.0,Cuttack,Odisha
2019-04-07,0.23116187751293182,Cuttack,Odisha
2019-04-08,0.9842617511749268,Cuttack,Odisha
2019-04-09,0.6164316534996033,Cuttack,Odisha
2019-04-10,0.0,Cuttack,Odisha
2019-04-11,0.0,Cuttack,Odisha
2019-04-12,3.445101499557495,Cuttack,Odisha
2019-04-13,0.0,Cuttack,Odisha
2019-04-14,0.0,Cuttack,Odisha
2019-04-15,0.0,Cuttack,Odisha
2019-04-16,0.0,Cuttack,Odisha
2019-04-17,0.0,Cuttack,Odisha
2019-04-18,0.0,Cuttack,Odisha
2019-04-19,0.22468054294586182,Cuttack,Odisha
2019-04-20,2.1365253925323486,Cuttack,Odisha
2019-04-21,0.0,Cuttack,Odisha
2019-04-22,16.810409545898438,Cuttack,Odisha
2019-04-23,7.305908203125,Cuttack,Odisha
2019-04-24,0.0,Cuttack,Odisha
2019-04-25,0.0,Cuttack,Odisha
2019-04-26,0.0,Cuttack,Odisha
2019-04-27,0.0,Cuttack,Odisha
2019-04-28,0.0,Cuttack,Odisha
2019-04-29,0.0,Cuttack,Odisha
2019-04-30,0.0,Cuttack,Odisha
2019-05-01,0.0,Cuttack,Odisha
2019-05-02,0.0,Cuttack,Odisha
2019-05-03,59.74876403808594,Cuttack,Odisha
2019-05-04,155.5116424560547,Cuttack,Odisha
2019-05-05,0.0,Cuttack,Odisha
2019-05-06,0.0,Cuttack,Odisha
2019-05-07,0.5860438346862793,Cuttack,Odisha
2019-05-08,0.0,Cuttack,Odisha
2019-05-09,0.0,Cuttack,Odisha
2019-05-10,0.0,Cuttack,Odisha
2019-05-11,0.0,Cuttack,Odisha
2019-05-12,0.0,Cuttack,Odisha
2019-05-13,0.0,Cuttack,Odisha
2019-05-14,0.0,Cuttack,Odisha
2019-05-15,0.0,Cuttack,Odisha
2019-05-16,0.6501727104187012,Cuttack,Odisha
2019-05-17,0.0,Cuttack,Odisha
2019-05-18,0.0,Cuttack,Odisha
2019-05-19,0.0,Cuttack,Odisha
2019-05-20,0.0,Cuttack,Odisha
2019-05-21,0.0,Cuttack,Odisha
2019-05-22,0.0,Cuttack,Odisha
2019-05-23,0.22468054294586182,Cuttack,Odisha
2019-05-24,0.0,Cuttack,Odisha
2019-05-25,0.0,Cuttack,Odisha
2019-05-26,0.0,Cuttack,Odisha
2019-05-27,0.0,Cuttack,Odisha
2019-05-28,0.0,Cuttack,Odisha
2019-05-29,0.0,Cuttack,Odisha
2019-05-30,0.0,Cuttack,Odisha
2019-05-31,0.0,Cuttack,Odisha
2019-06-01,10.269344329833984,Cuttack,Odisha
2019-06-02,0.0,Cuttack,Odisha
2019-06-03,0.9736156463623047,Cuttack,Odisha
2019-06-04,0.0,Cuttack,Odisha
2019-06-05,0.0,Cuttack,Odisha
2019-06-06,11.138784408569336,Cuttack,Odisha
2019-06-07,0.0,Cuttack,Odisha
2019-06-08,0.0,Cuttack,Odisha
2019-06-09,0.37446755170822144,Cuttack,Odisha
2019-06-10,0.0,Cuttack,Odisha
2019-06-11,0.0,Cuttack,Odisha
2019-06-12,0.0,Cuttack,Odisha
2019-06-13,29.36346435546875,Cuttack,Odisha
2019-06-14,4.157479286193848,Cuttack,Odisha
2019-06-15,0.0,Cuttack,Odisha
2019-06-16,7.517622470855713,Cuttack,Odisha
2019-06-17,0.8238286375999451,Cuttack,Odisha
2019-06-18,0.0,Cuttack,Odisha
2019-06-19,0.14670996367931366,Cuttack,Odisha
2019-06-20,0.1283711940050125,Cuttack,Odisha
2019-06-21,26.844913482666016,Cuttack,Odisha
2019-06-22,28.159404754638672,Cuttack,Odisha
2019-06-23,2.3525681495666504,Cuttack,Odisha
2019-06-24,0.8800879120826721,Cuttack,Odisha
2019-06-25,0.0,Cuttack,Odisha
2019-06-26,0.0,Cuttack,Odisha
2019-06-27,0.0,Cuttack,Odisha
2019-06-28,29.206384658813477,Cuttack,Odisha
2019-06-29,0.0,Cuttack,Odisha
2019-06-30,3.932307481765747,Cuttack,Odisha
2019-07-01,17.449604034423828,Cuttack,Odisha
2019-07-02,73.67372131347656,Cuttack,Odisha
2019-07-03,0.3530517518520355,Cuttack,Odisha
2019-07-04,2.6212730407714844,Cuttack,Odisha
2019-07-05,5.975827217102051,Cuttack,Odisha
2019-07-06,22.7143611907959,Cuttack,Odisha
2019-07-07,0.149787038564682,Cuttack,Odisha
2019-07-08,0.0,Cuttack,Odisha
2019-07-09,6.925955772399902,Cuttack,Odisha
2019-07-10,14.954123497009277,Cuttack,Odisha
2019-07-11,3.138535976409912,Cuttack,Odisha
2019-07-12,0.0,Cuttack,Odisha
2019-07-13,13.590864181518555,Cuttack,Odisha
2019-07-14,12.282536506652832,Cuttack,Odisha
2019-07-15,0.0,Cuttack,Odisha
2019-07-16,6.423863887786865,Cuttack,Odisha
2019-07-17,0.9385117888450623,Cuttack,Odisha
2019-07-18,4.8731689453125,Cuttack,Odisha
2019-07-19,11.20993709564209,Cuttack,Odisha
2019-07-20,2.5847911834716797,Cuttack,Odisha
2019-07-21,0.44936108589172363,Cuttack,Odisha
2019-07-22,0.0,Cuttack,Odisha
2019-07-23,0.0,Cuttack,Odisha
2019-07-24,0.0,Cuttack,Odisha
2019-07-25,14.133779525756836,Cuttack,Odisha
2019-07-26,46.43085479736328,Cuttack,Odisha
2019-07-27,14.424955368041992,Cuttack,Odisha
2019-07-28,0.299574077129364,Cuttack,Odisha
2019-07-29,24.479503631591797,Cuttack,Odisha
2019-07-30,0.8238286375999451,Cuttack,Odisha
2019-07-31,1.3203895092010498,Cuttack,Odisha
2019-08-01,18.723379135131836,Cuttack,Odisha
2019-08-02,0.0,Cuttack,Odisha
2019-08-03,1.4978702068328857,Cuttack,Odisha
2019-08-04,11.788433074951172,Cuttack,Odisha
2019-08-05,0.149787038564682,Cuttack,Odisha
2019-08-06,24.633079528808594,Cuttack,Odisha
2019-08-07,43.43614196777344,Cuttack,Odisha
2019-08-08,12.369673728942871,Cuttack,Odisha
2019-08-09,0.0,Cuttack,Odisha
2019-08-10,4.634171485900879,Cuttack,Odisha
2019-08-11,0.0,Cuttack,Odisha
2019-08-12,4.4747772216796875,Cuttack,Odisha
2019-08-13,26.298025131225586,Cuttack,Odisha
2019-08-14,1.687164306640625,Cuttack,Odisha
2019-08-15,0.11003246158361435,Cuttack,Odisha
2019-08-16,0.0,Cuttack,Odisha
2019-08-17,19.028860092163086,Cuttack,Odisha
2019-08-18,25.176177978515625,Cuttack,Odisha
2019-08-19,1.8008006811141968,Cuttack,Odisha
2019-08-20,0.38511359691619873,Cuttack,Odisha
2019-08-21,0.5413382053375244,Cuttack,Odisha
2019-08-22,2.85139799118042,Cuttack,Odisha
2019-08-23,12.280997276306152,Cuttack,Odisha
2019-08-24,11.816079139709473,Cuttack,Odisha
2019-08-25,4.6125030517578125,Cuttack,Odisha
2019-08-26,18.45144271850586,Cuttack,Odisha
2019-08-27,0.9338611364364624,Cuttack,Odisha
2019-08-28,0.1283711940050125,Cuttack,Odisha
2019-08-29,0.9016754627227783,Cuttack,Odisha
2019-08-30,1.2290756702423096,Cuttack,Odisha
2019-08-31,2.8491108417510986,Cuttack,Odisha
2019-09-01,0.37446755170822144,Cuttack,Odisha
2019-09-02,1.5918657779693604,Cuttack,Odisha
2019-09-03,41.85187530517578,Cuttack,Odisha
2019-09-04,3.464351177215576,Cuttack,Odisha
2019-09-05,14.555572509765625,Cuttack,Odisha
2019-09-06,20.934295654296875,Cuttack,Odisha
2019-09-07,43.963748931884766,Cuttack,Odisha
